time,rotary,a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,sht21hum,sht21temp,mputemp,ax,ay,az,gx,gy,gz,shake,s0
0,8,1,0,0,1,0,0,0,0,0,0,36.96,26.71,19.31,-0.13,-0.58,0.70,-3.30,-0.46,0.47,0.38,30
1,8,1,0,0,1,0,0,0,0,0,0,36.96,26.71,19.35,-0.14,-0.58,0.72,-3.36,-0.38,0.30,2.22,30
2,8,1,0,0,1,0,0,0,0,0,0,36.96,26.71,19.31,-0.14,-0.58,0.69,-3.24,-0.34,0.50,2.92,30
3,8,1,0,0,1,0,0,0,0,0,0,36.96,26.71,19.35,-0.15,-0.59,0.67,-3.18,-0.19,0.65,4.44,30
4,8,1,0,0,1,0,0,0,0,0,0,36.96,26.71,19.31,-0.11,-0.65,0.72,-3.24,-1.20,-0.62,5.49,30
5,8,1,0,0,1,0,0,0,0,0,0,36.96,26.71,19.40,-0.14,-0.57,0.65,-3.57,-0.67,0.73,2.39,30
6,8,1,0,0,1,0,0,0,0,0,0,36.96,26.71,19.45,-0.12,-0.60,0.71,-2.94,-0.68,0.07,8.72,30
7,8,1,0,0,1,0,0,0,0,0,0,36.96,26.71,19.35,-0.15,-0.59,0.69,-3.15,-0.55,0.11,6.91,30
8,8,1,0,0,1,0,0,0,0,0,0,36.96,26.71,19.35,-0.14,-0.59,0.70,-3.30,-0.31,0.40,8.07,30
9,8,1,0,0,1,0,0,0,0,0,0,36.96,26.71,19.40,-0.15,-0.56,0.66,-3.29,-0.21,0.94,7.31,30
10,8,1,0,0,1,0,0,0,0,0,0,36.96,26.71,19.45,-0.14,-0.59,0.72,-3.03,-0.39,0.51,6.82,30
11,8,1,0,0,1,0,0,0,0,0,0,36.96,26.71,19.35,-0.11,-0.57,0.69,-3.18,-0.77,0.47,4.51,30
12,8,1,0,0,1,0,0,0,0,0,0,36.96,26.71,19.40,-0.13,-0.59,0.70,-3.21,-0.56,0.47,5.39,30
13,8,1,0,0,1,0,0,0,0,0,0,36.96,26.71,19.35,-0.13,-0.59,0.70,-3.08,-0.41,0.51,3.95,30
14,8,1,0,0,1,0,0,0,0,0,0,36.96,26.71,19.35,-0.14,-0.58,0.70,-3.13,-0.50,0.44,2.42,30
15,8,1,0,0,1,0,0,0,0,0,0,36.96,26.71,19.40,-0.13,-0.58,0.70,-3.24,-0.62,0.46,2.43,30
