time,rotary,a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,sht21hum,sht21temp,mputemp,ax,ay,az,gx,gy,gz,shake,s0
0,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,14.32,-0.04,0.43,0.80,-3.04,-0.32,0.52,0.31,17
1,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,14.22,-0.04,0.43,0.81,-3.13,-0.24,0.48,2.50,17
2,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,14.22,-0.03,0.44,0.78,-3.07,-0.17,0.02,8.72,17
3,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,14.22,0.00,0.47,0.79,-3.05,-0.71,0.69,7.80,17
4,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,14.27,-0.10,0.42,0.84,-2.98,-0.70,0.44,11.19,17
5,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,14.27,-0.11,0.37,0.78,-2.98,-0.08,0.47,9.54,17
6,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,14.27,-0.07,0.42,0.82,-3.02,-0.44,0.28,4.88,17
7,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,14.22,-0.06,0.41,0.80,-3.21,-0.44,0.34,5.31,17
8,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,14.22,-0.08,0.36,0.84,-3.22,-0.28,0.37,6.25,17
9,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,14.18,-0.05,0.42,0.82,-3.31,-0.15,0.59,4.51,17
10,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,14.18,-0.01,0.47,0.79,-3.22,-0.49,0.50,6.86,17
11,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,14.22,-0.03,0.42,0.77,-2.98,-0.45,0.62,5.17,17
12,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,14.27,-0.05,0.42,0.80,-2.93,-0.23,0.42,2.65,17
13,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,14.13,-0.04,0.43,0.80,-3.08,-0.47,0.41,1.92,17
14,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,14.18,-0.05,0.43,0.82,-3.02,-0.44,0.40,2.72,17
15,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,14.18,-0.04,0.43,0.82,-3.03,-0.21,0.29,2.67,17
16,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,14.18,-0.05,0.41,0.81,-3.18,-0.29,0.44,0.40,17
17,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,14.13,-0.04,0.42,0.81,-3.05,-0.43,0.49,1.83,17
18,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,14.08,-0.03,0.38,0.87,-3.08,-0.50,0.48,4.62,17
19,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,14.13,-0.02,0.44,0.81,-3.35,-0.26,0.24,11.15,17
20,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,14.18,-0.02,0.45,0.81,-3.18,-0.95,0.53,7.02,17
21,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,14.18,-0.02,0.40,0.82,-2.98,-0.53,-1.88,8.85,17
22,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,14.13,-0.06,0.39,0.83,-3.09,1.65,0.49,10.59,17
23,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,14.13,-0.06,0.38,0.80,-2.92,-0.09,0.22,6.72,17
24,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,14.08,-0.04,0.41,0.83,-3.00,-0.56,0.59,5.66,18
25,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,14.13,-0.06,0.42,0.85,-3.08,-0.34,0.50,5.69,18
26,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,14.13,-0.05,0.41,0.82,-2.79,-0.22,0.23,4.31,18
27,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,14.04,-0.06,0.42,0.81,-3.05,-0.11,0.57,10.16,18
28,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,14.13,-0.05,0.41,0.82,-3.09,-0.56,0.53,6.77,18
29,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,14.04,-0.03,0.41,0.84,-3.16,-0.71,-1.90,6.62,18
30,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,14.18,-0.04,0.46,0.84,-3.17,-0.12,0.63,8.15,18
31,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,14.04,-0.03,0.44,0.81,-3.26,-0.29,1.93,7.10,18
32,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,13.99,-0.03,0.48,0.80,-3.15,-0.05,0.24,12.80,18
33,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,13.99,-0.03,0.43,0.82,-2.97,-0.06,0.34,5.93,18
34,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,13.99,-0.05,0.39,0.79,-2.98,-0.83,0.57,6.97,18
35,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,13.99,-0.04,0.47,0.85,-3.02,-0.09,0.34,5.74,18
36,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,14.08,-0.02,0.46,0.81,-3.03,-0.19,0.62,8.54,18
37,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,14.08,-0.04,0.43,0.80,-3.25,-0.41,0.34,5.77,18
38,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,13.99,-0.04,0.43,0.82,-3.18,-0.23,0.31,2.50,18
39,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,14.04,-0.03,0.43,0.82,-2.99,-0.17,0.46,2.77,18
40,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,13.99,-0.04,0.43,0.82,-3.03,-0.33,0.35,1.90,18
41,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,14.04,-0.03,0.42,0.81,-2.80,-0.19,0.38,10.26,18
42,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,13.99,-0.03,0.44,0.81,-2.96,-0.17,0.25,8.25,18
43,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,13.99,-0.03,0.42,0.80,-3.23,-0.37,0.63,4.80,18
44,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,13.99,-0.04,0.41,0.82,-3.08,-0.55,0.17,5.28,18
45,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,13.94,-0.04,0.43,0.82,-3.18,-0.18,0.54,4.70,18
46,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,14.08,-0.06,0.43,0.82,-3.11,-0.27,0.28,7.65,18
47,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,14.08,-0.05,0.42,0.80,-2.95,-0.58,0.42,0.64,18
48,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,14.04,-0.02,0.40,0.78,-3.15,-0.17,0.56,4.98,18
49,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,13.94,-0.04,0.43,0.83,-3.05,-0.40,0.47,5.34,18
50,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,13.99,-0.04,0.43,0.82,-3.12,-0.17,0.42,4.47,18
51,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,14.04,-0.05,0.45,0.81,-2.93,-0.53,0.46,5.58,18
52,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,13.99,-0.02,0.41,0.82,-3.12,-0.46,0.51,10.00,18
53,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,14.13,-0.06,0.43,0.79,-3.09,-0.44,0.41,5.72,18
54,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,14.08,-0.03,0.43,0.79,-3.31,-0.25,0.46,5.23,18
55,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,13.99,-0.07,0.40,0.82,-3.07,0.03,0.61,8.77,18
56,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,13.99,-0.04,0.42,0.79,-3.26,-0.33,0.29,8.21,18
57,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,13.99,-0.08,0.42,0.81,-3.15,-0.54,0.62,5.71,18
58,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,14.08,-0.03,0.42,0.79,-3.01,-0.37,0.44,5.99,18
59,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,14.65,-0.04,0.44,0.83,-3.31,-0.20,0.46,5.63,18
60,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,14.04,-0.02,0.44,0.83,-3.15,-0.45,0.70,4.38,18
61,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,14.13,-0.02,0.43,0.80,-3.07,-0.22,0.46,4.21,18
62,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,13.94,-0.02,0.43,0.82,-3.07,-0.26,0.27,4.19,18
63,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,13.99,-0.06,0.44,0.80,-3.10,-0.20,0.32,4.13,18
64,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,13.94,-0.04,0.44,0.81,-3.13,-0.53,0.29,4.72,18
65,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,13.99,-0.06,0.42,0.82,-3.03,-0.34,0.50,5.42,18
66,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,14.04,-0.04,0.45,0.84,-3.34,-0.27,0.54,5.87,18
67,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,13.99,-0.01,0.47,0.78,-3.11,-0.40,0.52,5.83,18
68,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,14.13,-0.06,0.44,0.79,-2.98,-0.24,0.34,7.21,18
69,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,14.04,-0.06,0.45,0.82,-2.69,0.08,0.41,12.30,18
70,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,13.99,-0.02,0.42,0.81,-3.18,-0.11,0.57,5.15,18
71,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,14.04,-0.02,0.44,0.80,-3.06,-0.21,0.27,5.77,18
72,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,14.08,-0.02,0.41,0.79,-3.13,-0.24,0.47,10.86,18
73,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,14.04,-0.06,0.43,0.81,-3.02,-0.59,0.13,4.83,18
74,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,14.08,-0.03,0.38,0.79,-2.85,-0.24,0.66,8.98,18
75,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,13.99,-0.04,0.45,0.84,-3.12,1.87,0.12,6.95,18
76,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,14.08,-0.03,0.47,0.85,-3.31,-0.05,0.62,10.40,18
77,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,14.04,-0.05,0.40,0.82,-3.15,-0.24,0.37,12.00,18
78,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,14.04,-0.05,0.46,0.82,-3.11,-0.24,0.16,0.32,18
79,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,14.08,-0.05,0.43,0.85,-3.16,-0.22,0.53,4.73,18
80,12,1,0,1,0,0,0,0,0,0,0,35.98,19.96,14.08,-0.06,0.44,0.82,-3.15,-0.42,0.32,5.68,18
