time,rotary,a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,sht21hum,sht21temp,mputemp,ax,ay,az,gx,gy,gz,shake,s0
0,18,1,0,1,0,0,0,0,0,0,0,37.45,27.39,19.87,-0.30,0.79,-0.62,-3.44,-0.56,0.57,2.08,264
1,18,1,0,1,0,0,0,0,0,0,0,37.45,27.39,19.21,-0.21,0.76,-0.63,-3.51,0.38,0.27,1.98,264
2,18,1,0,1,0,0,0,0,0,0,0,37.45,27.39,19.87,-0.40,0.83,-0.63,-3.57,-2.42,-0.69,20.13,264
3,18,1,0,1,0,0,0,0,0,0,0,37.45,27.39,19.92,-0.33,0.77,-0.62,-3.64,-1.09,0.51,16.38,264
4,18,1,0,1,0,0,0,0,0,0,0,37.45,27.39,19.82,-0.31,0.82,-0.65,-4.76,-2.05,0.37,20.51,264
5,18,1,0,1,0,0,0,0,0,0,0,37.45,27.39,20.62,-0.34,0.75,-0.62,-2.68,0.06,0.43,25.73,264
6,18,1,0,1,0,0,0,0,0,0,0,37.45,27.39,19.92,-0.29,0.80,-0.60,-2.80,-0.94,0.93,15.71,264
7,18,1,0,1,0,0,0,0,0,0,0,37.45,27.39,19.92,-0.34,0.76,-0.62,-3.15,-0.59,1.05,15.10,264
8,18,1,0,1,0,0,0,0,0,0,0,37.45,27.39,19.87,-0.30,0.79,-0.62,-3.76,-1.14,0.18,10.83,264
9,18,1,0,1,0,0,0,0,0,0,0,37.45,27.39,20.58,-0.30,0.77,-0.66,-3.50,-1.27,0.27,12.87,264
10,18,1,0,1,0,0,0,0,0,0,0,37.45,27.39,19.21,-0.30,0.76,-0.63,-3.04,-0.25,1.85,9.65,264
11,18,1,0,1,0,0,0,0,0,0,0,37.45,27.39,19.87,-0.34,0.81,-0.60,-2.92,0.14,0.55,16.52,264
12,18,1,0,1,0,0,0,0,0,0,0,37.45,27.39,20.62,-0.30,0.80,-0.63,-3.36,-0.48,0.46,13.12,264
13,18,1,0,1,0,0,0,0,0,0,0,37.45,27.39,19.21,-0.30,0.79,-0.63,-3.21,-0.57,0.63,3.90,264
14,18,1,0,1,0,0,0,0,0,0,0,37.45,27.39,19.92,-0.31,0.78,-0.63,-3.18,-0.50,0.40,2.29,264
15,18,1,0,1,0,0,0,0,0,0,0,37.45,27.39,19.97,-0.30,0.79,-0.63,-3.11,-0.37,0.36,3.98,264
16,18,1,0,1,0,0,0,0,0,0,0,37.45,27.39,19.21,-0.31,0.79,-0.63,-3.27,-0.70,0.34,2.44,264
17,18,1,0,1,0,0,0,0,0,0,0,37.45,27.39,19.97,-0.30,0.79,-0.62,-3.20,-0.50,0.50,2.35,264
18,18,1,0,1,0,0,0,0,0,0,0,37.45,27.39,19.92,-0.36,0.82,-0.61,-3.89,-0.47,0.46,3.87,264
19,18,1,0,1,0,0,0,0,0,0,0,37.45,27.39,19.92,-0.32,0.79,-0.58,-2.92,-0.95,0.63,13.49,264
20,18,1,0,1,0,0,0,0,0,0,0,37.45,27.39,20.01,-0.37,0.78,-0.62,-2.96,-0.80,0.68,18.87,264
21,18,1,0,1,0,0,0,0,0,0,0,37.45,27.39,19.97,-0.33,0.79,-0.63,-2.62,0.01,1.06,13.92,264
22,18,1,0,1,0,0,0,0,0,0,0,37.45,27.39,20.67,-0.29,0.79,-0.62,-3.44,-0.65,0.69,16.92,264
23,18,1,0,1,0,0,0,0,0,0,0,37.45,27.39,20.67,-0.30,0.79,-0.63,-3.73,-0.52,0.14,1.00,264
24,18,1,0,1,0,0,0,0,0,0,0,37.45,27.39,20.67,-0.26,0.82,-0.66,-3.23,-0.73,-0.13,25.21,264
25,18,1,0,1,0,0,0,0,0,0,0,37.45,27.39,20.67,-0.28,0.80,-0.65,-3.28,-1.81,0.34,17.21,264
26,18,1,0,1,0,0,0,0,0,0,0,37.45,27.39,20.01,-0.29,0.79,-0.60,-3.11,-0.48,1.92,16.58,264
27,18,1,0,1,0,0,0,0,0,0,0,37.45,27.39,19.97,-0.34,0.75,-0.59,-3.24,-1.05,0.65,11.00,264
28,18,1,0,1,0,0,0,0,0,0,0,37.45,27.39,19.21,-0.32,0.79,-0.59,-2.94,-0.65,-1.88,12.60,264
29,18,1,0,1,0,0,0,0,0,0,0,37.45,27.39,19.78,-0.30,0.77,-0.63,-3.37,-1.12,0.89,14.34,264
30,18,1,0,1,0,0,0,0,0,0,0,37.45,27.39,20.01,-0.34,0.77,-0.64,-3.14,-0.50,0.10,9.90,264
31,18,1,0,1,0,0,0,0,0,0,0,37.45,27.39,20.62,-0.31,0.80,-0.63,-3.53,-1.25,0.77,14.13,264
32,18,1,0,1,0,0,0,0,0,0,0,37.45,27.39,19.21,-0.31,0.76,-0.60,-2.87,1.92,0.90,10.99,264
33,18,1,0,1,0,0,0,0,0,0,0,37.45,27.39,20.67,-0.26,0.83,-0.63,-3.05,-0.50,0.85,13.42,264
34,18,1,0,1,0,0,0,0,0,0,0,37.45,27.39,19.82,-0.25,0.81,-0.61,-3.16,-1.78,0.14,9.83,264
35,18,1,0,1,0,0,0,0,0,0,0,37.45,27.39,20.62,-0.31,0.81,-0.64,-3.15,-0.29,0.80,13.63,264
36,18,1,0,1,0,0,0,0,0,0,0,37.45,27.39,19.87,-0.28,0.77,-0.65,-3.34,1.90,0.44,19.38,264
37,18,1,0,1,0,0,0,0,0,0,0,37.45,27.39,20.67,-0.30,0.78,-0.63,-3.18,-0.75,0.54,4.95,264
38,18,1,0,1,0,0,0,0,0,0,0,37.45,27.39,19.82,-0.30,0.79,-0.63,-3.22,-0.50,0.39,2.19,264
39,18,1,0,1,0,0,0,0,0,0,0,37.45,27.39,19.97,-0.28,0.79,-0.64,-3.24,-0.47,0.64,1.80,264
40,18,1,0,1,0,0,0,0,0,0,0,37.45,27.39,19.92,-0.32,0.76,-0.64,-3.31,-0.15,0.06,2.71,264
41,18,1,0,1,0,0,0,0,0,0,0,37.45,27.39,19.92,-0.34,0.77,-0.60,-3.46,-0.73,0.81,13.83,264
42,18,1,0,1,0,0,0,0,0,0,0,37.45,27.39,20.62,-0.33,0.76,-0.59,-2.90,-0.32,0.17,12.64,264
43,18,1,0,1,0,0,0,0,0,0,0,37.45,27.39,19.21,-0.27,0.80,-0.62,-3.37,-0.60,0.53,9.51,264
44,18,1,0,1,0,0,0,0,0,0,0,37.45,27.39,19.92,-0.32,0.79,-0.61,-3.27,-0.70,0.68,8.05,264
45,18,1,0,1,0,0,0,0,0,0,0,37.45,27.39,20.62,-0.31,0.77,-0.60,-3.21,-0.59,0.62,10.10,264
46,18,1,0,1,0,0,0,0,0,0,0,37.45,27.39,19.21,-0.32,0.78,-0.61,-2.70,-0.44,0.45,11.01,264
47,18,1,0,1,0,0,0,0,0,0,0,37.45,27.39,19.97,-0.27,0.80,-0.63,-3.44,-0.57,0.48,9.36,264
48,18,1,0,1,0,0,0,0,0,0,0,37.45,27.39,19.92,-0.25,0.80,-0.64,-3.37,-1.92,0.31,8.80,264
49,18,1,0,1,0,0,0,0,0,0,0,37.45,27.39,19.92,-0.31,0.79,-0.62,-3.69,-0.78,0.23,9.46,264
50,18,1,0,1,0,0,0,0,0,0,0,37.45,27.39,19.21,-0.32,0.79,-0.62,-3.19,-0.24,0.49,10.46,264
51,18,1,0,1,0,0,0,0,0,0,0,37.45,27.39,19.87,-0.30,0.78,-0.61,-3.21,-0.90,0.60,12.51,264
52,18,1,0,1,0,0,0,0,0,0,0,37.45,27.39,19.26,-0.26,0.81,-0.63,-3.34,-0.56,1.02,8.55,264
53,18,1,0,1,0,0,0,0,0,0,0,37.45,27.39,19.97,-0.33,0.80,-0.64,-2.76,-0.65,0.79,11.11,264
54,18,1,0,1,0,0,0,0,0,0,0,37.45,27.39,19.87,-0.26,0.82,-0.64,-3.49,-0.55,0.76,0.95,264
55,18,1,0,1,0,0,0,0,0,0,0,37.45,27.39,19.92,-0.33,0.78,-0.64,-2.58,0.18,0.64,8.23,264
56,18,1,0,1,0,0,0,0,0,0,0,37.45,27.39,19.87,-0.25,0.85,-0.66,-3.09,-0.43,0.28,9.31,264
57,18,1,0,1,0,0,0,0,0,0,0,37.45,27.39,19.92,-0.32,0.80,-0.60,-3.02,-0.47,0.82,8.89,264
58,18,1,0,1,0,0,0,0,0,0,0,37.45,27.39,19.92,-0.27,0.79,-0.65,-3.17,-0.83,1.93,9.24,264
59,18,1,0,1,0,0,0,0,0,0,0,37.45,27.39,19.92,-0.31,0.76,-0.63,-3.42,-0.62,0.32,9.92,264
60,18,1,0,1,0,0,0,0,0,0,0,37.45,27.39,19.21,-0.31,0.77,-0.63,-3.00,-0.44,0.38,6.53,264
61,18,1,0,1,0,0,0,0,0,0,0,37.45,27.39,19.87,-0.33,0.74,-0.63,-3.26,-1.11,1.62,10.02,264
62,18,1,0,1,0,0,0,0,0,0,0,37.45,27.39,19.92,-0.32,0.77,-0.59,-2.98,-0.65,0.42,11.92,264
63,18,1,0,1,0,0,0,0,0,0,0,37.45,27.39,19.97,-0.28,0.79,-0.64,-3.40,-0.39,0.72,8.79,264
