time,rotary,a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,sht21hum,sht21temp,mputemp,ax,ay,az,gx,gy,gz,shake,s0
0,2,1,1,0,0,0,1,0,0,0,0,35.50,19.96,14.08,-0.42,-0.64,-0.72,-2.98,-0.38,0.55,0.06,14
1,2,1,1,0,0,0,1,0,0,0,0,35.50,19.96,14.08,-0.42,-0.64,-0.72,-3.14,-0.31,0.49,2.54,14
2,2,1,1,0,0,0,1,0,0,0,0,35.50,19.96,13.99,-0.44,-0.62,-0.69,-3.34,-0.47,0.37,5.27,14
3,2,1,1,0,0,0,1,0,0,0,0,35.50,19.96,13.99,-0.43,-0.64,-0.73,-2.62,-0.56,0.27,17.51,14
4,2,1,1,0,0,0,1,0,0,0,0,35.50,19.96,14.04,-0.40,-0.67,-0.73,-2.78,-1.04,0.80,11.20,14
5,2,1,1,0,0,0,1,0,0,0,0,35.01,19.96,14.08,-0.43,-0.64,-0.76,-3.08,1.82,1.18,13.26,14
6,2,1,1,0,0,0,1,0,0,0,0,35.01,19.96,14.13,-0.50,-0.64,-0.69,-3.02,0.10,0.46,20.87,14
7,2,1,1,0,0,0,1,0,0,0,0,35.01,19.96,13.99,-0.48,-0.60,-0.69,-3.19,0.38,0.53,19.57,14
8,2,1,1,0,0,0,1,0,0,0,0,35.01,19.96,14.04,-0.44,-0.67,-0.73,-3.31,-0.59,1.93,18.44,14
9,2,1,1,0,0,0,1,0,0,0,0,35.01,19.96,14.18,-0.39,-0.61,-0.72,-3.15,-0.82,-1.84,15.86,14
10,2,1,1,0,0,0,1,0,0,0,0,35.01,19.96,14.08,-0.45,-0.66,-0.76,-2.82,-0.47,0.18,17.04,14
11,2,1,1,0,0,0,1,0,0,0,0,35.01,19.96,14.18,-0.45,-0.61,-0.70,-3.10,0.32,0.79,18.22,14
12,2,1,1,0,0,0,1,0,0,0,0,35.01,19.96,14.13,-0.44,-0.65,-0.72,-3.02,-0.37,0.26,6.27,14
13,2,1,1,0,0,0,1,0,0,0,0,35.01,19.96,14.08,-0.44,-0.64,-0.71,-3.16,-0.26,0.44,1.99,14
14,2,1,1,0,0,0,1,0,0,0,0,35.01,19.96,14.13,-0.44,-0.64,-0.72,-3.03,-0.40,0.50,3.23,14
15,2,1,1,0,0,0,1,0,0,0,0,35.01,19.96,14.13,-0.44,-0.64,-0.72,-3.09,-1.94,0.36,4.23,14
