time,rotary,a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,sht21hum,sht21temp,mputemp,ax,ay,az,gx,gy,gz,shake,s0
1,3,1,1,0,0,0,0,0,0,0,0,36.96,26.71,19.35,-0.39,-0.83,-0.52,-3.01,-0.53,0.43,2.29,390
2,3,1,1,0,0,0,0,0,0,0,0,36.96,26.71,19.35,-0.43,-0.83,-0.53,-3.46,-0.24,0.50,8.24,390
3,3,1,1,0,0,0,0,0,0,0,0,36.96,26.71,19.40,-0.42,-0.74,-0.51,-3.30,-0.58,1.21,15.05,390
4,3,1,1,0,0,0,0,0,0,0,0,36.96,26.71,19.40,-0.33,-0.81,-0.48,-2.44,-1.47,-1.58,21.59,390
5,3,1,1,0,0,0,0,0,0,0,0,36.96,26.71,19.45,-0.39,-0.82,-0.51,-2.93,-3.67,-1.64,29.60,390
6,3,1,1,0,0,0,0,0,0,0,0,36.96,26.71,19.35,-0.36,-0.85,-0.53,-3.22,-1.30,0.17,27.47,390
7,3,1,1,0,0,0,0,0,0,0,0,36.96,26.71,19.35,-0.40,-0.82,-0.54,-2.85,-1.71,0.88,18.59,390
8,3,1,1,0,0,0,0,0,0,0,0,36.96,26.71,19.35,-0.39,-0.84,-0.56,-3.61,-0.07,1.17,23.36,390
9,3,1,1,0,0,0,0,0,0,0,0,36.96,26.71,19.40,-0.48,-0.79,-0.52,-3.44,0.65,0.84,21.92,390
10,3,1,1,0,0,0,0,0,0,0,0,36.96,26.71,19.31,-0.29,-0.89,-0.54,-3.27,-1.79,0.46,15.39,390
11,3,1,1,0,0,0,0,0,0,0,0,36.96,26.71,19.40,-0.40,-0.81,-0.52,-3.30,-0.51,0.41,17.64,390
12,3,1,1,0,0,0,0,0,0,0,0,36.96,26.71,19.49,-0.40,-0.82,-0.52,-3.44,-0.63,0.40,3.73,390
13,3,1,1,0,0,0,0,0,0,0,0,36.96,26.71,19.35,-0.39,-0.82,-0.52,-3.39,-0.36,0.47,3.33,390
14,3,1,1,0,0,0,0,0,0,0,0,36.96,26.71,19.35,-0.40,-0.82,-0.52,-3.28,-0.70,0.40,3.86,390
15,3,1,1,0,0,0,0,0,0,0,0,36.96,26.71,19.45,-0.39,-0.82,-0.52,-3.35,-0.47,0.55,2.09,390
16,3,1,1,0,0,0,0,0,0,0,0,36.96,26.71,19.26,-0.40,-0.82,-0.52,-3.32,-0.66,0.48,3.16,390
17,3,1,1,0,0,0,0,0,0,0,0,36.96,26.71,19.31,-0.34,-0.85,-0.51,-3.17,-0.93,0.67,3.00,390
18,3,1,1,0,0,0,0,0,0,0,0,36.96,26.71,19.35,-0.39,-0.77,-0.48,-3.56,-0.33,0.41,9.27,390
19,3,1,1,0,0,0,0,0,0,0,0,36.96,26.71,19.45,-0.38,-0.82,-0.51,-3.37,-0.83,0.37,9.34,390
20,3,1,1,0,0,0,0,0,0,0,0,36.96,26.71,19.45,-0.43,-0.79,-0.55,-3.12,-0.69,0.49,9.47,390
21,3,1,1,0,0,0,0,0,0,0,0,36.96,26.71,19.26,-0.43,-0.83,-0.54,-2.98,-0.57,1.02,13.51,390
22,3,1,1,0,0,0,0,0,0,0,0,36.96,26.71,19.40,-0.45,-0.79,-0.53,-3.72,-0.46,0.35,9.51,390
23,3,1,1,0,0,0,0,0,0,0,0,36.96,26.71,19.40,-0.42,-0.82,-0.54,-3.05,-0.56,0.55,9.22,390
24,3,1,1,0,0,0,0,0,0,0,0,36.96,26.71,19.35,-0.42,-0.80,-0.52,-3.20,-0.55,0.30,9.42,390
25,3,1,1,0,0,0,0,0,0,0,0,36.96,26.71,19.45,-0.39,-0.85,-0.53,-2.79,-0.53,0.59,12.24,390
26,3,1,1,0,0,0,0,0,0,0,0,36.96,26.71,19.45,-0.39,-0.77,-0.51,-3.66,-0.33,0.48,8.67,390
27,3,1,1,0,0,0,0,0,0,0,0,36.96,26.71,19.45,-0.38,-0.87,-0.54,-3.05,-0.66,0.82,18.17,390
28,3,1,1,0,0,0,0,0,0,0,0,36.96,26.71,19.45,-0.39,-0.81,-0.51,-2.87,-1.19,0.44,12.65,390
29,3,1,1,0,0,0,0,0,0,0,0,36.96,26.71,19.40,-0.39,-0.79,-0.53,-3.37,-0.21,0.69,10.26,390
30,3,1,1,0,0,0,0,0,0,0,0,36.96,26.71,19.40,-0.40,-0.83,-0.52,-2.94,-0.14,0.68,16.49,390
31,3,1,1,0,0,0,0,0,0,0,0,36.96,26.71,19.40,-0.36,-0.82,-0.51,-3.25,-0.42,0.22,15.11,390
32,3,1,1,0,0,0,0,0,0,0,0,36.96,26.71,19.40,-0.41,-0.77,-0.51,-3.41,-0.80,-0.05,0.92,390
33,3,1,1,0,0,0,0,0,0,0,0,36.96,26.71,19.40,-0.39,-0.80,-0.49,-3.60,-0.35,0.53,14.20,390
34,3,1,1,0,0,0,0,0,0,0,0,36.96,26.71,19.45,-0.39,-0.83,-0.50,-3.42,-0.32,0.62,11.77,390
35,3,1,1,0,0,0,0,0,0,0,0,36.96,26.71,19.35,-0.40,-0.77,-0.53,-3.63,-0.63,0.15,7.67,390
36,3,1,1,0,0,0,0,0,0,0,0,36.96,26.71,19.35,-0.43,-0.82,-0.50,-3.61,-0.63,0.68,9.49,390
37,3,1,1,0,0,0,0,0,0,0,0,36.96,26.71,19.49,-0.37,-0.80,-0.56,-2.75,-0.44,0.85,13.03,390
38,3,1,1,0,0,0,0,0,0,0,0,36.96,26.71,19.31,-0.40,-0.82,-0.51,-3.09,-0.57,0.55,7.03,390
39,3,1,1,0,0,0,0,0,0,0,0,36.96,26.71,19.45,-0.40,-0.82,-0.52,-3.18,-0.63,0.55,2.97,390
40,3,1,1,0,0,0,0,0,0,0,0,36.96,26.71,19.35,-0.38,-0.82,-0.52,-3.08,-0.18,0.50,3.53,390
41,3,1,1,0,0,0,0,0,0,0,0,36.96,26.71,19.35,-0.42,-0.86,-0.53,-3.09,-0.09,1.04,5.05,390
42,3,1,1,0,0,0,0,0,0,0,0,36.96,26.71,19.40,-0.39,-0.80,-0.54,-3.24,-0.44,0.53,8.45,390
43,3,1,1,0,0,0,0,0,0,0,0,36.96,26.71,19.45,-0.40,-0.82,-0.53,-2.89,-0.12,0.65,14.46,390
44,3,1,1,0,0,0,0,0,0,0,0,36.96,26.71,19.40,-0.39,-0.79,-0.49,-3.33,-0.69,0.14,10.26,390
