time,rotary,a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,sht21hum,sht21temp,mputemp,ax,ay,az,gx,gy,gz,shake,s0
0,18,1,0,1,0,0,0,0,0,0,0,37.45,22.66,16.44,-0.31,0.79,-0.62,-3.14,-0.63,0.50,1.68,1947
1,18,1,0,1,0,0,0,0,0,0,0,37.45,22.66,16.53,-0.31,0.79,-0.60,-3.03,-0.60,0.45,0.20,1947
2,18,1,0,1,0,0,0,0,0,0,0,37.45,22.66,16.44,-0.30,0.78,-0.61,-3.21,-0.67,0.40,2.22,1947
3,18,1,0,1,0,0,0,0,0,0,0,37.45,22.66,16.48,-0.30,0.79,-0.62,-3.27,-0.36,0.47,2.21,1947
4,18,1,0,1,0,0,0,0,0,0,0,37.45,22.66,16.48,-0.30,0.78,-0.61,-3.31,-0.50,0.37,2.85,1947
5,18,1,0,1,0,0,0,0,0,0,0,37.45,22.66,16.58,-0.30,0.81,-0.58,-2.60,-0.76,0.58,4.55,1947
6,18,1,0,1,0,0,0,0,0,0,0,37.45,22.66,16.48,-0.31,0.77,-0.59,-3.37,-1.32,0.70,11.61,1947
7,18,1,0,1,0,0,0,0,0,0,0,37.45,22.66,16.53,-0.34,0.83,-0.65,-3.65,-1.21,0.32,15.82,1947
8,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.39,-0.30,0.79,-0.63,-3.77,-1.17,0.03,13.22,1947
9,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.58,-0.28,0.79,-0.65,-3.71,-0.82,1.89,14.53,1947
10,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.39,-0.31,0.77,-0.63,-3.09,-0.31,0.15,11.67,1947
11,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.44,-0.35,0.77,-0.67,-5.69,-0.34,0.03,18.43,1947
12,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.48,-0.31,0.78,-0.63,-3.01,-1.86,0.35,14.77,1947
13,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.53,-0.34,0.80,-0.59,-2.91,-0.41,0.74,14.36,1947
14,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.53,-0.36,0.78,-0.57,-3.06,-0.22,0.68,14.08,1947
15,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.44,-0.30,0.79,-0.61,-3.08,-0.39,0.47,3.28,1947
16,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.48,-0.31,0.79,-0.61,-3.14,-0.47,0.42,2.77,1947
17,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.53,-0.31,0.79,-0.61,-3.08,-0.52,0.62,3.41,1947
18,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.48,-0.31,0.79,-0.61,-3.18,-0.59,0.54,3.46,1947
19,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.48,-0.30,0.78,-0.62,-3.15,-0.43,0.45,1.89,1947
20,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.44,-0.31,0.79,-0.62,-3.29,-0.41,0.51,2.35,1947
21,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.48,-0.30,0.80,-0.63,-3.31,-0.32,0.56,7.77,1947
22,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.44,-0.37,0.75,-0.61,-3.40,-0.19,0.67,10.58,1947
23,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.44,-0.31,0.78,-0.66,-3.21,-0.47,0.50,0.77,1947
24,18,1,0,1,0,0,0,0,0,0,0,37.45,22.66,16.39,-0.32,0.81,-0.61,-2.73,-0.33,0.69,6.96,1947
25,18,1,0,1,0,0,0,0,0,0,0,37.45,22.66,16.39,-0.33,0.78,-0.60,-3.14,-0.19,0.55,6.32,1947
26,18,1,0,1,0,0,0,0,0,0,0,37.45,22.66,16.44,-0.35,0.81,-0.62,-2.94,-0.51,0.44,5.96,1947
27,18,1,0,1,0,0,0,0,0,0,0,37.45,22.66,16.44,-0.32,0.77,-0.62,-3.49,-0.34,0.44,6.76,1947
28,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.48,-0.30,0.79,-0.61,-3.27,-0.53,0.40,6.80,1947
29,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.48,-0.31,0.80,-0.59,-2.91,-1.04,0.73,9.90,1947
30,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.53,-0.28,0.78,-0.63,-3.16,-0.43,0.63,10.33,1947
31,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.34,-0.32,0.79,-0.61,-3.27,-0.50,0.30,10.61,1947
32,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.39,-0.31,0.79,-0.63,-3.18,-0.31,0.64,9.04,1947
33,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.39,-0.28,0.80,-0.64,-3.13,-0.78,0.59,7.43,1947
34,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.34,-0.28,0.81,-0.65,-3.12,-0.61,0.73,6.61,1947
35,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.39,-0.27,0.77,-0.63,-3.05,1.94,0.21,10.83,1947
36,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.29,-0.31,0.78,-0.64,-2.98,-0.95,0.57,9.75,1947
37,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.44,-0.28,0.76,-0.59,-3.27,0.01,0.50,7.47,1947
38,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.39,-0.32,0.77,-0.63,-2.98,-1.09,0.54,7.81,1947
39,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.44,-0.30,0.78,-0.61,-3.24,-0.33,0.47,6.19,1947
40,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.29,-0.30,0.78,-0.61,-3.17,-0.40,0.58,2.83,1947
41,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.39,-0.31,0.79,-0.61,-3.16,-0.69,0.51,3.07,1947
42,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.39,-0.30,0.79,-0.62,-3.13,-0.74,0.51,2.67,1947
43,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.39,-0.30,0.77,-0.62,-3.07,-0.39,0.50,6.44,1947
44,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.34,-0.31,0.79,-0.60,-3.01,-0.60,0.50,5.94,1947
45,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.39,-0.32,0.75,-0.60,-3.59,-0.43,0.41,6.91,1947
46,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.39,-0.29,0.79,-0.63,-2.95,-0.19,0.47,6.73,1947
47,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.39,-0.30,0.79,-0.62,-3.56,-0.92,0.56,6.11,1947
48,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.39,-0.32,0.81,-0.61,-2.92,-0.22,0.44,7.02,1947
49,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.34,-0.30,0.81,-0.63,-3.14,-0.28,0.31,5.26,1947
50,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.29,-0.30,0.79,-0.60,-3.16,-0.39,0.60,8.04,1947
51,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.34,-0.30,0.79,-0.62,-2.79,-0.33,0.63,9.83,1947
52,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.34,-0.32,0.78,-0.62,-3.13,-0.27,0.65,10.81,1947
53,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.34,-0.31,0.80,-0.61,-3.24,-0.36,0.40,8.80,1947
54,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.39,-0.31,0.77,-0.58,-3.29,-0.57,0.61,0.53,1947
55,18,1,0,1,0,0,0,0,0,0,0,37.45,22.66,16.39,-0.29,0.77,-0.61,-3.58,-0.16,0.55,6.80,1947
56,18,1,0,1,0,0,0,0,0,0,0,37.45,22.66,16.29,-0.31,0.83,-0.63,-2.95,-0.82,0.60,7.16,1947
57,18,1,0,1,0,0,0,0,0,0,0,37.45,22.66,16.29,-0.30,0.76,-0.61,-3.21,-0.69,0.65,10.53,1947
58,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.48,-0.30,0.79,-0.63,-3.37,-0.47,0.23,6.24,1947
59,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.34,-0.28,0.77,-0.64,-3.60,-0.71,0.59,11.03,1947
60,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.34,-0.31,0.76,-0.61,-2.92,-0.37,0.35,8.19,1947
61,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.39,-0.28,0.80,-0.63,-3.37,-0.20,0.40,6.65,1947
62,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.29,-0.34,0.77,-0.62,-3.33,-0.50,0.53,8.78,1947
63,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.29,-0.34,0.82,-0.62,-2.87,-0.24,0.65,6.89,1947
64,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.44,-0.32,0.79,-0.61,-3.06,-0.72,0.67,6.04,1947
65,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.34,-0.28,0.78,-0.62,-3.27,-0.44,0.28,9.91,1947
66,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.39,-0.34,0.80,-0.61,-3.22,-0.42,0.73,5.48,1947
67,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.20,-0.33,0.78,-0.61,-3.45,-0.31,0.26,4.79,1947
68,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.25,-0.27,0.81,-0.61,-3.04,-0.65,0.04,7.72,1947
69,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.39,-0.27,0.77,-0.61,-3.38,-0.73,0.84,7.26,1947
70,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.29,-0.33,0.78,-0.62,-3.20,-0.54,0.31,7.30,1947
71,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.25,-0.33,0.78,-0.62,-3.00,-0.65,0.33,11.39,1947
72,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.29,-0.32,0.77,-0.62,-3.17,-0.46,0.63,8.34,1947
73,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.29,-0.27,0.80,-0.64,-3.02,-0.48,0.82,7.47,1947
74,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.39,-0.30,0.78,-0.61,-2.96,-0.27,0.62,5.35,1947
75,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.29,-0.30,0.75,-0.63,-3.13,-0.58,0.47,7.40,1947
76,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.20,-0.30,0.81,-0.63,-3.36,-0.42,0.39,4.41,1947
77,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.20,-0.30,0.78,-0.58,-3.40,-0.24,0.29,7.30,1947
78,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.25,-0.30,0.78,-0.61,-3.28,-0.90,0.51,4.20,1947
79,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.34,-0.29,0.77,-0.62,-3.14,-0.76,0.53,4.56,1947
80,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.29,-0.30,0.78,-0.62,-3.36,-0.40,0.28,6.50,1947
81,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.29,-0.31,0.79,-0.62,-3.18,-0.63,0.43,5.79,1947
82,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.39,-0.29,0.74,-0.65,-3.19,-0.40,0.47,7.23,1947
83,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.25,-0.31,0.80,-0.60,-2.76,-0.73,0.58,3.90,1947
84,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.34,-0.29,0.79,-0.62,-3.37,-0.43,0.47,11.25,1947
85,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.39,-0.32,0.80,-0.62,-3.46,-0.32,0.49,0.24,1947
86,18,1,0,1,0,0,0,0,0,0,0,37.45,22.66,16.39,-0.34,0.78,-0.61,-3.40,-0.67,0.65,7.05,1947
87,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.29,-0.31,0.78,-0.60,-3.31,-0.18,0.27,8.33,1947
88,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.25,-0.32,0.81,-0.58,-2.79,-0.68,0.28,7.24,1947
89,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.25,-0.29,0.78,-0.60,-2.96,0.11,0.66,6.31,1947
90,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.25,-0.30,0.78,-0.64,-3.15,-0.37,0.57,6.84,1947
91,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.25,-0.32,0.77,-0.61,-3.00,-0.69,0.31,4.31,1947
92,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.25,-0.29,0.81,-0.65,-3.35,-0.24,0.47,5.77,1947
93,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.25,-0.30,0.81,-0.63,-3.21,-0.90,0.61,6.59,1947
94,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.20,-0.33,0.77,-0.58,-2.92,-0.37,0.42,7.95,1947
95,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.20,-0.32,0.81,-0.64,-2.98,-0.40,0.77,7.24,1947
96,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.20,-0.33,0.77,-0.58,-3.29,-0.42,0.44,10.78,1947
97,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.39,-0.29,0.82,-0.64,-3.06,-0.98,0.47,5.36,1947
98,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.25,-0.31,0.78,-0.63,-3.12,-0.37,0.66,10.39,1947
99,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.29,-0.37,0.81,-0.59,-3.31,-0.43,0.49,5.27,1947
100,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.29,-0.31,0.78,-0.61,-3.27,-0.36,0.63,14.01,1947
101,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.29,-0.30,0.79,-0.60,-3.48,-0.34,0.50,4.97,1947
102,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.29,-0.29,0.79,-0.59,-2.93,-0.63,0.60,8.87,1947
103,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.25,-0.31,0.79,-0.62,-2.97,-0.32,0.41,11.15,1947
104,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.25,-0.29,0.80,-0.61,-3.06,-0.47,0.46,11.25,1947
105,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.29,-0.30,0.79,-0.62,-3.30,-0.63,0.25,5.48,1947
106,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.20,-0.31,0.80,-0.61,-3.24,-0.50,0.53,6.15,1947
107,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.29,-0.31,0.78,-0.58,-3.17,-0.64,0.39,5.01,1947
108,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.29,-0.30,0.80,-0.62,-3.06,-0.34,0.61,6.81,1947
109,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,15.49,-0.30,0.79,-0.60,-3.01,-0.50,0.56,7.09,1947
110,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.25,-0.28,0.78,-0.61,-3.24,-0.26,0.44,5.13,1947
111,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.25,-0.28,0.80,-0.62,-2.86,-0.37,0.73,7.91,1947
112,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.20,-0.33,0.78,-0.62,-3.44,-0.50,0.46,5.81,1947
113,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.20,-0.32,0.80,-0.61,-3.18,-0.93,0.52,6.68,1947
114,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.20,-0.30,0.75,-0.61,-3.04,-0.33,0.35,7.79,1947
115,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.91,-0.31,0.80,-0.63,-2.75,-0.42,0.44,5.56,1947
116,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.25,-0.26,0.78,-0.61,-3.27,-0.92,0.51,1.19,1947
117,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.91,-0.33,0.80,-0.61,-3.48,-0.44,0.43,6.18,1947
118,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.20,-0.27,0.78,-0.62,-3.07,-0.68,0.56,5.29,1947
119,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,15.45,-0.31,0.78,-0.61,-3.43,-0.54,0.48,5.99,1947
120,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.29,-0.31,0.79,-0.61,-3.23,-0.63,0.46,9.65,1947
121,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.15,-0.31,0.79,-0.61,-3.34,-0.34,0.45,2.01,1947
122,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.25,-0.30,0.79,-0.62,-3.12,-0.55,0.53,2.98,1947
123,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.20,-0.30,0.79,-0.62,-3.24,-0.44,0.46,1.93,1947
124,18,1,0,1,0,0,0,0,0,0,0,36.96,22.66,16.25,-0.31,0.79,-0.62,-3.08,-0.69,0.53,2.64,1947
