time,rotary,a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,sht21hum,sht21temp,mputemp,ax,ay,az,gx,gy,gz,shake,s0
1,18,1,0,1,0,0,0,0,0,0,0,36.96,21.31,15.02,-0.31,0.78,-0.61,-3.02,-0.54,0.54,0.98,314
2,18,1,0,1,0,0,0,0,0,0,0,36.96,21.99,15.07,-0.31,0.80,-0.61,-3.12,-0.51,0.34,2.32,314
3,18,1,0,1,0,0,0,0,0,0,0,36.96,21.31,15.17,-0.30,0.79,-0.60,-2.83,1.83,0.73,7.96,314
4,18,1,0,1,0,0,0,0,0,0,0,36.96,21.99,15.02,-0.40,0.81,-0.53,-3.79,-1.53,-1.87,16.22,314
5,18,1,0,1,0,0,0,0,0,0,0,36.96,21.99,14.98,-0.35,0.78,-0.62,-3.38,-0.02,-0.64,22.24,314
6,18,1,0,1,0,0,0,0,0,0,0,36.96,21.31,14.98,-0.25,0.81,-0.63,-3.37,-0.46,-0.53,24.19,314
7,18,1,0,1,0,0,0,0,0,0,0,36.96,21.99,14.98,-0.30,0.77,-0.57,-3.35,-0.74,0.01,21.15,314
8,18,1,0,1,0,0,0,0,0,0,0,36.96,21.99,15.12,-0.23,0.76,-0.62,-3.41,-0.72,0.23,16.30,314
9,18,1,0,1,0,0,0,0,0,0,0,36.96,21.99,15.07,-0.41,0.78,-0.64,-3.04,0.05,0.46,21.82,314
10,18,1,0,1,0,0,0,0,0,0,0,36.96,21.99,14.98,-0.31,0.78,-0.61,-2.94,-0.74,0.83,16.77,314
11,18,1,0,1,0,0,0,0,0,0,0,36.96,21.99,15.17,-0.36,0.75,-0.58,-2.63,1.73,0.98,19.00,314
12,18,1,0,1,0,0,0,0,0,0,0,36.96,21.99,15.12,-0.31,0.81,-0.59,-2.85,-0.56,0.50,21.20,314
13,18,1,0,1,0,0,0,0,0,0,0,36.96,21.99,15.07,-0.37,0.80,-0.55,-3.17,0.34,0.76,1.58,314
14,18,1,0,1,0,0,0,0,0,0,0,36.96,21.99,14.98,-0.31,0.79,-0.60,-3.20,-0.59,0.37,3.44,314
15,18,1,0,1,0,0,0,0,0,0,0,36.96,21.99,15.07,-0.31,0.79,-0.61,-3.14,-0.47,0.47,2.38,314
16,18,1,0,1,0,0,0,0,0,0,0,36.96,21.99,14.98,-0.31,0.79,-0.60,-3.19,-0.48,0.45,2.51,314
17,18,1,0,1,0,0,0,0,0,0,0,36.96,21.99,14.98,-0.31,0.79,-0.61,-3.16,-0.50,0.41,1.93,314
18,18,1,0,1,0,0,0,0,0,0,0,36.96,21.99,15.07,-0.30,0.79,-0.61,-3.11,-0.47,0.53,2.26,314
