time,rotary,a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,sht21hum,sht21temp,mputemp,ax,ay,az,gx,gy,gz,shake,s0
0,2,1,1,0,0,0,0,1,0,0,0,37.45,24.69,17.38,-0.43,-0.62,-0.76,-3.29,-0.51,0.40,1.79,299
1,2,1,1,0,0,0,0,1,0,0,0,37.45,24.69,17.42,-0.45,-0.61,-0.76,-3.11,-0.53,0.36,0.25,299
2,2,1,1,0,0,0,0,1,0,0,0,37.45,24.69,17.42,-0.43,-0.62,-0.76,-3.13,-0.36,0.23,3.59,299
3,2,1,1,0,0,0,0,1,0,0,0,37.45,24.69,17.38,-0.42,-0.60,-0.73,-3.08,-0.80,1.15,6.00,299
4,2,1,1,0,0,0,0,1,0,0,0,37.45,24.69,17.42,-0.43,-0.60,-0.78,-3.54,-0.31,1.79,9.93,299
5,2,1,1,0,0,0,0,1,0,0,0,37.45,24.69,17.42,-0.40,-0.61,-0.76,-3.15,-0.82,0.14,11.42,299
6,2,1,1,0,0,0,0,1,0,0,0,37.45,24.69,17.52,-0.48,-0.60,-0.79,-3.02,-0.52,0.38,6.40,299
7,2,1,1,0,0,0,0,1,0,0,0,37.45,24.69,17.42,-0.41,-0.59,-0.77,-2.98,-0.69,0.32,15.60,299
8,2,1,1,0,0,0,0,1,0,0,0,37.45,24.69,17.42,-0.46,-0.59,-0.75,-3.18,-0.22,-0.25,8.99,299
9,2,1,1,0,0,0,0,1,0,0,0,37.45,24.69,17.42,-0.42,-0.60,-0.76,-3.12,-0.50,0.28,7.26,299
10,2,1,1,0,0,0,0,1,0,0,0,37.45,24.69,17.38,-0.46,-0.58,-0.76,-3.20,-0.85,0.85,10.98,299
11,2,1,1,0,0,0,0,1,0,0,0,37.45,24.69,17.42,-0.41,-0.61,-0.74,-3.24,-0.68,0.02,6.00,299
12,2,1,1,0,0,0,0,1,0,0,0,37.45,24.69,17.42,-0.42,-0.66,-0.74,-3.24,-0.33,0.59,0.99,299
13,2,1,1,0,0,0,0,1,0,0,0,37.45,24.69,17.47,-0.45,-0.62,-0.76,-3.11,-0.48,0.42,2.76,299
14,2,1,1,0,0,0,0,1,0,0,0,37.45,24.69,17.33,-0.45,-0.62,-0.75,-3.01,-0.60,0.31,2.54,300
15,2,1,1,0,0,0,0,1,0,0,0,37.45,24.69,17.47,-0.42,-0.62,-0.76,-3.15,-0.41,0.38,3.02,300
16,2,1,1,0,0,0,0,1,0,0,0,37.45,24.69,17.47,-0.43,-0.61,-0.76,-3.25,-0.44,0.31,1.80,300
17,2,1,1,0,0,0,0,1,0,0,0,37.45,24.69,17.42,-0.43,-0.62,-0.76,-3.34,-0.31,0.48,2.77,300
18,2,1,1,0,0,0,0,1,0,0,0,37.45,24.69,17.42,-0.46,-0.58,-0.77,-3.16,0.14,0.40,7.43,300
19,2,1,1,0,0,0,0,1,0,0,0,37.45,24.69,17.47,-0.40,-0.62,-0.72,-2.96,-0.87,0.40,9.48,300
20,2,1,1,0,0,0,0,1,0,0,0,37.45,24.69,17.38,-0.40,-0.61,-0.75,-3.15,-0.55,1.87,13.12,300
21,2,1,1,0,0,0,0,1,0,0,0,37.45,24.69,17.47,-0.43,-0.62,-0.77,-3.12,-0.69,0.44,8.56,300
22,2,1,1,0,0,0,0,1,0,0,0,37.45,24.69,17.47,-0.42,-0.58,-0.74,-3.06,-0.53,0.53,12.00,300
23,2,1,1,0,0,0,0,1,0,0,0,37.45,24.69,17.42,-0.44,-0.60,-0.73,-3.15,-0.54,0.05,16.49,300
24,2,1,1,0,0,0,0,1,0,0,0,37.45,24.69,17.38,-0.42,-0.64,-0.75,-3.13,-0.31,0.50,10.00,300
25,2,1,1,0,0,0,0,1,0,0,0,37.45,24.69,17.38,-0.43,-0.63,-0.72,-3.24,-0.70,0.39,9.07,300
26,2,1,1,0,0,0,0,1,0,0,0,37.45,24.69,17.33,-0.42,-0.60,-0.77,-3.27,-0.51,0.10,13.84,300
27,2,1,1,0,0,0,0,1,0,0,0,37.45,24.69,17.33,-0.38,-0.67,-0.76,-3.02,-0.44,0.39,11.39,300
28,2,1,1,0,0,0,0,1,0,0,0,37.45,24.69,17.33,-0.47,-0.65,-0.74,-3.27,-0.37,0.39,6.99,300
29,2,1,1,0,0,0,0,1,0,0,0,37.45,24.69,17.42,-0.37,-0.61,-0.81,-3.23,-0.17,0.45,8.04,300
30,2,1,1,0,0,0,0,1,0,0,0,37.45,24.69,17.42,-0.38,-0.63,-0.75,-3.18,-0.30,0.50,10.84,300
31,2,1,1,0,0,0,0,1,0,0,0,37.45,24.69,17.33,-0.48,-0.62,-0.75,-2.97,-0.53,1.90,9.00,300
32,2,1,1,0,0,0,0,1,0,0,0,37.45,24.69,17.33,-0.44,-0.59,-0.77,-3.18,-0.02,-1.91,20.57,300
