time,rotary,a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,sht21hum,sht21temp,mputemp,ax,ay,az,gx,gy,gz,shake,s0
0,18,1,0,1,0,0,0,0,0,0,0,37.45,24.69,17.33,-0.30,0.78,-0.63,-3.12,-0.37,0.44,0.29,24
1,18,1,0,1,0,0,0,0,0,0,0,37.45,24.69,17.38,-0.30,0.78,-0.61,-3.28,-0.35,0.53,0.82,24
2,18,1,0,1,0,0,0,0,0,0,0,37.45,24.69,17.38,-0.30,0.79,-0.62,-3.29,-0.34,0.56,2.51,24
3,18,1,0,1,0,0,0,0,0,0,0,37.45,24.69,17.47,-0.31,0.75,-0.61,-2.94,0.18,0.58,10.77,24
4,18,1,0,1,0,0,0,0,0,0,0,37.45,24.69,17.38,-0.33,0.79,-0.63,-2.92,-0.51,-0.02,16.82,24
5,18,1,0,1,0,0,0,0,0,0,0,37.45,24.69,17.38,-0.30,0.78,-0.61,-3.87,-0.74,0.44,29.56,24
6,18,1,0,1,0,0,0,0,0,0,0,37.45,24.69,17.42,-0.27,0.77,-0.62,-3.19,-0.32,0.85,12.23,24
7,18,1,0,1,0,0,0,0,0,0,0,37.45,24.69,17.33,-0.32,0.82,-0.60,-3.77,-1.02,0.16,15.18,24
8,18,1,0,1,0,0,0,0,0,0,0,37.45,24.69,17.33,-0.33,0.79,-0.62,-3.54,-1.02,0.40,13.74,24
9,18,1,0,1,0,0,0,0,0,0,0,37.45,24.69,17.33,-0.31,0.81,-0.65,-2.93,0.66,0.37,12.45,24
10,18,1,0,1,0,0,0,0,0,0,0,37.45,24.69,17.28,-0.31,0.76,-0.59,-2.76,0.24,1.08,15.33,24
11,18,1,0,1,0,0,0,0,0,0,0,37.45,24.69,17.42,-0.32,0.80,-0.60,-2.75,-0.44,0.19,10.50,24
12,18,1,0,1,0,0,0,0,0,0,0,37.45,24.69,17.33,-0.29,0.78,-0.61,-3.15,-0.35,0.60,16.39,24
13,18,1,0,1,0,0,0,0,0,0,0,37.45,24.69,17.38,-0.30,0.79,-0.62,-3.28,-0.42,0.48,4.25,24
14,18,1,0,1,0,0,0,0,0,0,0,37.45,24.69,17.42,-0.30,0.79,-0.62,-3.27,-0.24,0.45,2.69,24
15,18,1,0,1,0,0,0,0,0,0,0,37.45,24.69,17.42,-0.28,0.79,-0.62,-3.17,-0.48,0.46,3.23,24
16,18,1,0,1,0,0,0,0,0,0,0,37.45,24.69,17.28,-0.31,0.79,-0.64,-3.21,-0.45,0.60,1.74,24
17,18,1,0,1,0,0,0,0,0,0,0,37.45,24.69,17.38,-0.31,0.79,-0.62,-3.08,-0.46,0.47,3.66,24
18,18,1,0,1,0,0,0,0,0,0,0,37.45,24.69,17.38,-0.30,0.79,-0.62,-3.34,-0.31,0.50,2.40,24
19,18,1,0,1,0,0,0,0,0,0,0,37.45,24.69,17.42,-0.30,0.80,-0.62,-3.53,-0.66,0.72,15.44,24
20,18,1,0,1,0,0,0,0,0,0,0,37.45,24.69,17.42,-0.31,0.80,-0.61,-3.27,-0.43,0.47,18.05,24
21,18,1,0,1,0,0,0,0,0,0,0,37.45,24.69,17.33,-0.30,0.79,-0.65,-3.34,-0.93,0.59,0.75,24
22,18,1,0,1,0,0,0,0,0,0,0,37.45,24.69,17.42,-0.33,0.79,-0.62,-3.21,-0.31,-0.05,5.60,24
23,18,1,0,1,0,0,0,0,0,0,0,37.45,24.69,17.47,-0.29,0.75,-0.64,-3.65,-0.05,0.78,8.19,24
24,18,1,0,1,0,0,0,0,0,0,0,37.45,24.69,17.33,-0.32,0.80,-0.60,-3.19,-0.54,0.40,10.86,24
25,18,1,0,1,0,0,0,0,0,0,0,37.45,24.69,17.47,-0.28,0.78,-0.63,-3.05,-0.50,0.44,12.15,24
26,18,1,0,1,0,0,0,0,0,0,0,37.45,24.69,17.38,-0.33,0.80,-0.61,-3.08,-0.71,0.66,6.90,24
27,18,1,0,1,0,0,0,0,0,0,0,37.45,24.69,17.33,-0.27,0.79,-0.61,-3.27,-0.03,0.38,8.47,24
28,18,1,0,1,0,0,0,0,0,0,0,37.45,24.69,17.33,-0.29,0.80,-0.62,-2.72,-0.62,0.61,12.22,24
29,18,1,0,1,0,0,0,0,0,0,0,37.45,24.69,17.38,-0.32,0.74,-0.61,-2.95,-0.08,0.60,8.74,24
30,18,1,0,1,0,0,0,0,0,0,0,37.45,24.69,17.42,-0.33,0.79,-0.62,-3.38,-0.70,0.18,9.22,24
31,18,1,0,1,0,0,0,0,0,0,0,37.45,24.69,17.47,-0.30,0.75,-0.62,-3.20,-0.69,0.92,11.42,24
32,18,1,0,1,0,0,0,0,0,0,0,37.45,24.69,17.42,-0.25,0.82,-0.63,-3.01,-0.24,0.40,11.92,24
33,18,1,0,1,0,0,0,0,0,0,0,37.45,24.69,17.42,-0.34,0.82,-0.60,-3.00,-0.62,0.61,18.66,24
34,18,1,0,1,0,0,0,0,0,0,0,37.45,24.69,17.42,-0.31,0.76,-0.63,-3.13,-0.37,0.84,9.04,24
35,18,1,0,1,0,0,0,0,0,0,0,37.45,24.69,17.38,-0.30,0.82,-0.64,-3.27,-0.34,0.51,8.32,24
36,18,1,0,1,0,0,0,0,0,0,0,37.45,24.69,17.38,-0.31,0.77,-0.61,-3.03,-0.92,0.90,7.25,24
37,18,1,0,1,0,0,0,0,0,0,0,37.45,24.69,17.38,-0.29,0.79,-0.62,-2.93,-0.49,0.52,10.75,24
38,18,1,0,1,0,0,0,0,0,0,0,37.45,24.69,17.42,-0.29,0.77,-0.62,-3.24,-0.06,0.77,6.47,24
