time,rotary,a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,sht21hum,sht21temp,mputemp,ax,ay,az,gx,gy,gz,shake,s0
1,2,1,1,0,0,0,0,1,0,0,0,31.59,24.01,17.33,-0.43,-0.64,-0.72,-3.32,-0.37,0.35,3.25,1036
2,2,1,1,0,0,0,0,1,0,0,0,31.59,24.01,17.33,-0.43,-0.65,-0.72,-3.24,-0.77,0.50,3.25,1036
3,2,1,1,0,0,0,0,1,0,0,0,31.59,24.01,17.38,-0.44,-0.65,-0.72,-3.18,-0.31,0.58,3.25,1036
4,2,1,1,0,0,0,0,1,0,0,0,31.59,24.01,17.33,-0.43,-0.64,-0.70,-3.03,-0.51,0.38,0.58,1037
5,2,1,1,0,0,0,0,1,0,0,0,31.59,24.01,17.42,-0.41,-0.65,-0.72,-3.08,-1.01,0.13,5.69,1037
6,2,1,1,0,0,0,0,1,0,0,0,31.59,24.01,17.42,-0.44,-0.61,-0.75,-3.35,0.39,0.34,12.48,1037
7,2,1,1,0,0,0,0,1,0,0,0,31.59,24.01,17.42,-0.43,-0.64,-0.68,-3.26,-1.10,0.47,20.59,1037
8,2,1,1,0,0,0,0,1,0,0,0,31.59,24.01,17.38,-0.41,-0.67,-0.69,-3.18,-1.21,-0.10,18.21,1037
9,2,1,1,0,0,0,0,1,0,0,0,31.59,24.01,17.38,-0.44,-0.65,-0.72,-2.89,-0.27,0.27,13.94,1037
10,2,1,1,0,0,0,0,1,0,0,0,31.59,24.01,17.33,-0.49,-0.66,-0.72,-3.06,-1.92,0.77,19.20,1037
11,2,1,1,0,0,0,0,1,0,0,0,31.59,24.01,17.33,-0.41,-0.64,-0.73,-3.44,1.52,0.85,21.22,1037
12,2,1,1,0,0,0,0,1,0,0,0,31.59,24.01,17.33,-0.42,-0.66,-0.68,-3.18,-0.83,0.26,14.71,1037
13,2,1,1,0,0,0,0,1,0,0,0,31.59,24.01,17.33,-0.34,-0.64,-0.74,-3.05,-1.06,-0.21,13.86,1037
14,2,1,1,0,0,0,0,1,0,0,0,31.59,24.01,17.38,-0.41,-0.66,-0.73,-2.76,-0.82,0.51,13.28,1037
15,2,1,1,0,0,0,0,1,0,0,0,31.59,24.01,17.33,-0.42,-0.65,-0.73,-3.20,-0.50,0.33,5.11,1037
16,2,1,1,0,0,0,0,1,0,0,0,31.59,24.01,17.38,-0.44,-0.65,-0.72,-3.30,-0.60,0.36,2.73,1037
17,2,1,1,0,0,0,0,1,0,0,0,31.59,24.01,17.47,-0.42,-0.65,-0.73,-3.11,-0.60,0.44,2.33,1037
18,2,1,1,0,0,0,0,1,0,0,0,31.59,24.01,17.38,-0.43,-0.65,-0.73,-3.06,-0.56,0.52,2.45,1037
19,2,1,1,0,0,0,0,1,0,0,0,31.59,24.01,17.42,-0.43,-0.65,-0.73,-3.30,-0.41,0.40,2.49,1037
20,2,1,1,0,0,0,0,1,0,0,0,31.59,24.01,17.33,-0.43,-0.67,-0.72,-3.18,-0.35,0.46,2.81,1037
21,2,1,1,0,0,0,0,1,0,0,0,31.59,24.01,17.42,-0.41,-0.67,-0.72,-2.69,-0.44,0.73,7.55,1037
22,2,1,1,0,0,0,0,1,0,0,0,31.59,24.01,17.38,-0.43,-0.63,-0.71,-3.31,-0.50,0.02,8.26,1037
23,2,1,1,0,0,0,0,1,0,0,0,31.59,24.01,17.38,-0.45,-0.65,-0.72,-3.14,0.24,0.29,14.63,1037
24,2,1,1,0,0,0,0,1,0,0,0,31.59,24.01,17.38,-0.45,-0.65,-0.73,-3.26,-0.34,0.92,15.57,1037
25,2,1,1,0,0,0,0,1,0,0,0,31.59,24.01,17.33,-0.43,-0.65,-0.73,-3.03,-0.60,0.24,7.90,1037
26,2,1,1,0,0,0,0,1,0,0,0,31.59,24.01,17.33,-0.45,-0.63,-0.73,-3.06,-0.32,0.53,12.54,1037
27,2,1,1,0,0,0,0,1,0,0,0,31.59,24.01,17.33,-0.37,-0.67,-0.74,-2.98,-0.58,0.34,8.05,1037
28,2,1,1,0,0,0,0,1,0,0,0,31.59,24.01,17.19,-0.43,-0.65,-0.73,-3.11,-0.79,0.61,7.39,1037
29,2,1,1,0,0,0,0,1,0,0,0,31.59,24.01,17.33,-0.37,-0.69,-0.69,-3.18,-0.24,0.28,15.21,1037
30,2,1,1,0,0,0,0,1,0,0,0,31.59,24.01,17.24,-0.45,-0.61,-0.76,-3.24,-0.56,0.54,9.67,1037
31,2,1,1,0,0,0,0,1,0,0,0,31.59,24.01,17.33,-0.45,-0.66,-0.73,-2.77,-0.20,0.11,8.48,1037
32,2,1,1,0,0,0,0,1,0,0,0,31.59,24.01,17.38,-0.48,-0.65,-0.72,-3.28,-0.54,0.66,10.20,1037
33,2,1,1,0,0,0,0,1,0,0,0,31.59,24.01,17.38,-0.42,-0.66,-0.72,-3.24,-0.40,0.12,9.45,1037
34,2,1,1,0,0,0,0,1,0,0,0,31.59,24.01,17.28,-0.42,-0.65,-0.73,-3.31,-0.38,0.48,15.22,1037
35,2,1,1,0,0,0,0,1,0,0,0,31.59,24.01,17.28,-0.41,-0.68,-0.71,-2.99,-0.34,0.47,0.45,1037
36,2,1,1,0,0,0,0,1,0,0,0,31.59,24.01,17.28,-0.47,-0.65,-0.73,-3.21,-0.73,0.24,8.73,1037
37,2,1,1,0,0,0,0,1,0,0,0,31.59,24.01,17.38,-0.46,-0.64,-0.73,-2.88,-0.21,1.05,15.55,1037
38,2,1,1,0,0,0,0,1,0,0,0,31.59,24.01,17.38,-0.46,-0.70,-0.75,-2.84,-0.40,0.69,7.47,1037
39,2,1,1,0,0,0,0,1,0,0,0,31.59,24.01,17.28,-0.39,-0.65,-0.70,-3.19,-0.44,0.51,14.92,1037
40,2,1,1,0,0,0,0,1,0,0,0,31.59,24.01,17.28,-0.42,-0.66,-0.72,-3.15,-0.13,0.40,11.31,1037
41,2,1,1,0,0,0,0,1,0,0,0,31.59,24.01,17.24,-0.44,-0.65,-0.73,-3.27,-0.54,0.49,4.08,1037
42,2,1,1,0,0,0,0,1,0,0,0,31.59,24.01,17.28,-0.43,-0.65,-0.73,-3.11,-0.60,0.39,3.22,1037
43,2,1,1,0,0,0,0,1,0,0,0,31.59,24.01,17.28,-0.43,-0.65,-0.72,-3.05,-0.46,0.47,2.13,1037
44,2,1,1,0,0,0,0,1,0,0,0,31.59,24.01,17.24,-0.45,-0.64,-0.70,-3.35,-0.50,0.26,6.96,1037
45,2,1,1,0,0,0,0,1,0,0,0,31.59,24.01,17.33,-0.39,-0.63,-0.73,-3.08,-0.98,0.28,10.64,1037
46,2,1,1,0,0,0,0,1,0,0,0,31.59,24.01,17.33,-0.43,-0.64,-0.73,-3.38,-0.63,0.51,7.58,1037
47,2,1,1,0,0,0,0,1,0,0,0,31.59,24.01,17.24,-0.42,-0.66,-0.71,-3.07,-0.89,0.15,10.02,1037
48,2,1,1,0,0,0,0,1,0,0,0,31.59,24.01,17.28,-0.44,-0.63,-0.75,-3.48,-0.47,0.61,11.95,1037
49,2,1,1,0,0,0,0,1,0,0,0,31.59,24.01,17.28,-0.41,-0.67,-0.73,-3.07,-0.66,0.10,7.54,1037
50,2,1,1,0,0,0,0,1,0,0,0,31.59,24.01,17.38,-0.44,-0.64,-0.72,-3.15,-0.55,1.08,8.82,1037
51,2,1,1,0,0,0,0,1,0,0,0,31.59,24.01,17.33,-0.44,-0.64,-0.72,-3.22,-0.40,0.37,8.59,1037
52,2,1,1,0,0,0,0,1,0,0,0,31.59,24.01,17.28,-0.45,-0.66,-0.74,-2.96,-0.81,0.68,12.91,1037
53,2,1,1,0,0,0,0,1,0,0,0,31.59,24.01,17.33,-0.46,-0.62,-0.75,-3.11,-0.78,0.44,7.12,1037
54,2,1,1,0,0,0,0,1,0,0,0,31.59,24.01,17.33,-0.41,-0.68,-0.73,-3.00,-0.57,0.50,7.54,1037
55,2,1,1,0,0,0,0,1,0,0,0,31.59,24.01,17.28,-0.42,-0.63,-0.71,-3.21,-0.76,0.41,8.95,1037
56,2,1,1,0,0,0,0,1,0,0,0,31.59,24.01,17.33,-0.40,-0.67,-0.75,-3.05,-0.31,0.57,6.36,1037
57,2,1,1,0,0,0,0,1,0,0,0,31.59,24.01,17.28,-0.42,-0.61,-0.71,-3.37,-0.79,0.36,22.79,1037
