time,rotary,a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,sht21hum,sht21temp,mputemp,ax,ay,az,gx,gy,gz,shake,s0
0,2,1,1,0,0,0,0,1,0,0,0,35.98,26.71,19.07,-0.43,-0.62,-0.75,-3.16,-0.37,0.29,1.05,8884
1,2,1,1,0,0,0,0,1,0,0,0,35.98,26.71,19.07,-0.48,-0.66,-0.72,-3.23,-1.05,0.45,3.08,8884
2,2,1,1,0,0,0,0,1,0,0,0,35.98,26.71,19.02,-0.47,-0.61,-0.71,-3.12,-1.63,1.93,26.63,8884
3,2,1,1,0,0,0,0,1,0,0,0,35.98,26.71,19.12,-0.42,-0.68,-0.77,-3.35,-0.40,0.71,17.25,8884
4,2,1,1,0,0,0,0,1,0,0,0,35.98,26.71,19.12,-0.45,-0.62,-0.77,-2.95,-0.92,1.05,1.35,8884
5,2,1,1,0,0,0,0,1,0,0,0,35.98,26.71,19.02,-0.51,-0.65,-0.70,-3.07,-0.58,-0.13,8.77,8884
6,2,1,1,0,0,0,0,1,0,0,0,35.98,26.71,19.07,-0.41,-0.61,-0.74,-3.08,-0.64,0.17,10.97,8884
7,2,1,1,0,0,0,0,1,0,0,0,35.98,26.71,19.12,-0.44,-0.58,-0.74,-3.24,-0.33,0.64,18.77,8884
8,2,1,1,0,0,0,0,1,0,0,0,35.98,26.71,19.02,-0.50,-0.58,-0.70,-3.49,-0.43,0.31,15.51,8884
9,2,1,1,0,0,0,0,1,0,0,0,35.98,26.71,19.02,-0.39,-0.60,-0.75,-3.33,-0.63,0.42,13.12,8884
10,2,1,1,0,0,0,0,1,0,0,0,35.98,26.71,19.12,-0.41,-0.60,-0.77,-3.52,1.83,0.40,13.76,8884
11,2,1,1,0,0,0,0,1,0,0,0,35.98,26.71,18.98,-0.44,-0.62,-0.75,-3.16,-0.44,0.33,11.30,8884
12,2,1,1,0,0,0,0,1,0,0,0,35.98,26.71,19.07,-0.43,-0.62,-0.76,-3.26,-0.35,0.37,2.02,8884
13,2,1,1,0,0,0,0,1,0,0,0,35.98,26.71,19.07,-0.42,-0.63,-0.77,-3.20,-0.43,0.70,4.26,8884
14,2,1,1,0,0,0,0,1,0,0,0,35.98,26.71,18.98,-0.43,-0.62,-0.75,-3.20,-0.37,0.40,4.42,8884
15,2,1,1,0,0,0,0,1,0,0,0,35.98,26.71,19.07,-0.44,-0.61,-0.75,-2.98,-0.24,-0.10,5.13,8884
16,2,1,1,0,0,0,0,1,0,0,0,35.98,26.71,19.12,-0.43,-0.62,-0.76,-3.13,-0.40,0.31,3.00,8884
17,2,1,1,0,0,0,0,1,0,0,0,35.98,26.71,19.07,-0.40,-0.60,-0.74,-3.48,0.18,-0.26,6.33,8884
18,2,1,1,0,0,0,0,1,0,0,0,35.98,26.71,18.98,-0.48,-0.65,-0.75,-3.11,-0.41,0.67,8.49,8884
19,2,1,1,0,0,0,0,1,0,0,0,35.98,26.71,19.07,-0.44,-0.66,-0.77,-3.24,-0.16,0.39,8.08,8884
20,2,1,1,0,0,0,0,1,0,0,0,35.98,26.71,19.12,-0.47,-0.66,-0.74,-2.98,-0.66,0.53,10.76,8884
21,2,1,1,0,0,0,0,1,0,0,0,35.98,26.71,19.02,-0.48,-0.62,-0.76,-3.34,0.18,0.59,8.96,8884
22,2,1,1,0,0,0,0,1,0,0,0,35.98,26.71,19.02,-0.43,-0.64,-0.79,-2.98,-0.62,-0.06,11.46,8884
23,2,1,1,0,0,0,0,1,0,0,0,35.98,26.71,19.07,-0.46,-0.59,-0.73,-3.00,-0.78,0.67,12.48,8884
24,2,1,1,0,0,0,0,1,0,0,0,35.98,26.71,19.07,-0.40,-0.60,-0.74,-2.98,-0.27,-0.24,9.80,8884
25,2,1,1,0,0,0,0,1,0,0,0,35.98,26.71,19.02,-0.40,-0.63,-0.75,-3.43,-0.60,0.59,13.46,8884
26,2,1,1,0,0,0,0,1,0,0,0,35.98,26.71,19.02,-0.49,-0.62,-0.73,-3.23,-0.50,0.56,10.24,8884
27,2,1,1,0,0,0,0,1,0,0,0,35.98,26.71,19.07,-0.46,-0.60,-0.73,-3.40,-0.13,1.91,10.92,8884
28,2,1,1,0,0,0,0,1,0,0,0,35.98,26.71,19.02,-0.48,-0.62,-0.78,-3.11,-0.26,0.54,12.75,8884
29,2,1,1,0,0,0,0,1,0,0,0,35.98,26.71,19.02,-0.40,-0.60,-0.75,-3.21,-0.21,-0.11,13.74,8884
30,2,1,1,0,0,0,0,1,0,0,0,35.98,26.71,18.93,-0.47,-0.57,-0.76,-3.31,-0.27,0.41,12.60,8884
31,2,1,1,0,0,0,0,1,0,0,0,35.98,26.71,18.98,-0.37,-0.65,-0.76,-3.19,-0.42,0.34,10.57,8884
32,2,1,1,0,0,0,0,1,0,0,0,35.98,26.71,19.02,-0.45,-0.60,-0.77,-2.95,-0.28,0.80,20.15,8884
33,2,1,1,0,0,0,0,1,0,0,0,35.98,26.71,19.02,-0.39,-0.59,-0.74,-2.98,-0.69,0.34,14.36,8884
34,2,1,1,0,0,0,0,1,0,0,0,35.98,26.71,18.98,-0.42,-0.65,-0.78,-3.08,-0.60,0.59,15.95,8884
35,2,1,1,0,0,0,0,1,0,0,0,35.98,26.71,19.07,-0.47,-0.59,-0.74,-3.24,-1.95,0.16,2.09,8884
36,2,1,1,0,0,0,0,1,0,0,0,35.98,26.71,18.98,-0.43,-0.59,-0.72,-3.36,-0.33,-0.07,7.91,8884
37,2,1,1,0,0,0,0,1,0,0,0,35.98,26.71,19.12,-0.42,-0.62,-0.76,-3.26,-0.60,0.18,9.39,8884
38,2,1,1,0,0,0,0,1,0,0,0,35.98,26.71,19.02,-0.43,-0.62,-0.76,-3.28,-0.36,0.34,3.06,8884
39,2,1,1,0,0,0,0,1,0,0,0,35.98,26.71,19.07,-0.43,-0.62,-0.75,-3.21,-0.22,0.48,2.65,8884
40,2,1,1,0,0,0,0,1,0,0,0,35.98,26.71,18.98,-0.40,-0.65,-0.75,-3.51,-0.25,0.06,7.24,8884
41,2,1,1,0,0,0,0,1,0,0,0,35.98,26.71,19.07,-0.39,-0.60,-0.74,-3.22,-0.37,0.30,12.50,8884
42,2,1,1,0,0,0,0,1,0,0,0,35.98,26.71,18.98,-0.42,-0.64,-0.79,-3.24,-0.22,0.69,6.64,8884
43,2,1,1,0,0,0,0,1,0,0,0,35.98,26.71,18.98,-0.45,-0.65,-0.76,-3.43,-0.07,0.02,7.98,8884
44,2,1,1,0,0,0,0,1,0,0,0,35.98,26.71,19.02,-0.44,-0.62,-0.73,-3.04,-0.52,0.02,14.55,8884
45,2,1,1,0,0,0,0,1,0,0,0,35.98,26.71,19.02,-0.41,-0.60,-0.73,-3.14,-0.13,0.54,9.67,8884
46,2,1,1,0,0,0,0,1,0,0,0,35.98,26.71,19.02,-0.47,-0.62,-0.72,-3.37,-0.04,0.30,13.06,8884
47,2,1,1,0,0,0,0,1,0,0,0,35.98,26.71,19.12,-0.41,-0.65,-0.76,-3.06,-0.16,0.56,9.10,8884
48,2,1,1,0,0,0,0,1,0,0,0,35.98,26.71,18.98,-0.47,-0.64,-0.71,-3.24,-0.75,0.13,12.86,8884
49,2,1,1,0,0,0,0,1,0,0,0,35.98,26.71,19.02,-0.43,-0.61,-0.76,-3.21,-0.87,0.88,22.66,8884
50,2,1,1,0,0,0,0,1,0,0,0,35.98,26.71,18.98,-0.42,-0.61,-0.75,-3.53,0.06,0.33,13.55,8884
51,2,1,1,0,0,0,0,1,0,0,0,35.98,26.71,18.98,-0.50,-0.62,-0.74,-3.09,-0.27,0.24,17.04,8884
52,2,1,1,0,0,0,0,1,0,0,0,35.98,26.71,18.98,-0.46,-0.60,-0.74,-3.20,-0.85,0.45,11.13,8884
53,2,1,1,0,0,0,0,1,0,0,0,35.98,26.71,18.98,-0.38,-0.59,-0.78,-3.31,0.06,0.24,13.64,8884
54,2,1,1,0,0,0,0,1,0,0,0,35.98,26.71,19.02,-0.47,-0.65,-0.75,-3.21,-0.37,0.78,16.00,8884
55,2,1,1,0,0,0,0,1,0,0,0,35.98,26.71,19.02,-0.40,-0.59,-0.76,-3.23,-0.37,0.28,13.31,8884
56,2,1,1,0,0,0,0,1,0,0,0,35.98,26.71,19.02,-0.47,-0.64,-0.76,-3.12,-1.78,0.29,12.96,8884
