time,rotary,a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,sht21hum,sht21temp,mputemp,ax,ay,az,gx,gy,gz,shake,s0
0,18,1,0,1,0,0,0,0,0,0,0,35.98,26.04,18.65,-0.31,0.77,-0.63,-3.02,-0.34,0.44,0.91,1072
1,18,1,0,1,0,0,0,0,0,0,0,35.98,26.04,18.69,-0.31,0.77,-0.64,-3.29,-0.39,0.43,1.87,1072
2,18,1,0,1,0,0,0,0,0,0,0,35.98,26.04,18.60,-0.31,0.77,-0.65,-3.04,-0.10,-0.11,2.99,1072
3,18,1,0,1,0,0,0,0,0,0,0,35.98,26.04,18.69,-0.23,0.74,-0.64,-3.09,-0.85,-1.86,20.31,1072
4,18,1,0,1,0,0,0,0,0,0,0,35.98,26.04,18.79,-0.36,0.74,-0.65,-4.14,-1.29,0.47,26.81,1072
5,18,1,0,1,0,0,0,0,0,0,0,35.98,26.04,18.69,-0.22,0.73,-0.70,-2.91,0.68,0.88,21.38,1072
6,18,1,0,1,0,0,0,0,0,0,0,35.98,26.04,18.74,-0.36,0.79,-0.59,-2.79,-0.75,1.08,20.17,1072
7,18,1,0,1,0,0,0,0,0,0,0,35.98,26.04,18.65,-0.34,0.81,-0.55,-3.28,-1.76,0.35,24.79,1072
8,18,1,0,1,0,0,0,0,0,0,0,35.98,26.04,18.69,-0.33,0.75,-0.64,-3.56,-0.05,0.54,22.04,1072
9,18,1,0,1,0,0,0,0,0,0,0,35.98,26.04,18.65,-0.33,0.80,-0.65,-3.10,-0.24,-1.91,28.78,1072
10,18,1,0,1,0,0,0,0,0,0,0,35.98,26.04,18.74,-0.15,0.73,-0.72,-3.98,-0.42,0.24,25.85,1072
11,18,1,0,1,0,0,0,0,0,0,0,35.98,26.04,18.65,-0.30,0.78,-0.64,-3.52,-0.57,0.44,16.32,1072
12,18,1,0,1,0,0,0,0,0,0,0,35.98,26.04,18.74,-0.30,0.76,-0.64,-3.12,-0.36,0.51,14.31,1072
13,18,1,0,1,0,0,0,0,0,0,0,35.98,26.04,18.69,-0.32,0.77,-0.63,-3.06,-0.41,0.59,0.22,1072
14,18,1,0,1,0,0,0,0,0,0,0,35.98,26.04,18.65,-0.32,0.77,-0.63,-3.21,-0.37,0.36,2.62,1072
15,18,1,0,1,0,0,0,0,0,0,0,35.98,26.04,18.79,-0.31,0.77,-0.64,-3.15,-0.44,0.37,2.34,1072
16,18,1,0,1,0,0,0,0,0,0,0,35.98,26.04,18.65,-0.30,0.77,-0.65,-3.20,-0.41,0.50,2.50,1072
