time,rotary,a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,sht21hum,sht21temp,mputemp,ax,ay,az,gx,gy,gz,shake,s0
0,3,1,1,0,0,0,0,0,0,0,0,38.91,24.69,17.14,-0.40,-0.82,-0.52,-3.05,-0.17,0.30,0.71,12
1,3,1,1,0,0,0,0,0,0,0,0,38.91,24.69,17.14,-0.40,-0.83,-0.53,-3.21,-0.48,0.64,1.46,12
2,3,1,1,0,0,0,0,0,0,0,0,38.91,24.69,17.14,-0.40,-0.81,-0.53,-3.11,-0.24,0.59,2.55,12
3,3,1,1,0,0,0,0,0,0,0,0,38.91,24.69,17.19,-0.51,-0.88,-0.54,-1.91,-1.85,0.17,3.43,12
4,3,1,1,0,0,0,0,0,0,0,0,38.91,24.69,17.14,-0.39,-0.78,-0.52,-2.91,0.37,0.60,26.25,12
5,3,1,1,0,0,0,0,0,0,0,0,38.91,24.69,17.24,-0.40,-0.82,-0.57,-2.92,-0.03,-1.91,22.08,12
6,3,1,1,0,0,0,0,0,0,0,0,38.91,24.69,17.14,-0.42,-0.78,-0.55,-3.48,0.32,1.32,19.73,12
7,3,1,1,0,0,0,0,0,0,0,0,38.91,24.69,17.24,-0.41,-0.79,-0.49,-3.73,0.00,0.63,22.45,12
8,3,1,1,0,0,0,0,0,0,0,0,38.91,24.69,17.24,-0.40,-0.85,-0.50,-3.66,-1.02,0.21,15.30,12
9,3,1,1,0,0,0,0,0,0,0,0,38.91,24.69,17.14,-0.34,-0.80,-0.56,-3.24,-0.89,-0.52,23.05,12
10,3,1,1,0,0,0,0,0,0,0,0,38.91,24.69,17.24,-0.42,-0.90,-0.55,-2.79,-0.76,-1.69,16.82,12
11,3,1,1,0,0,0,0,0,0,0,0,38.91,24.69,17.24,-0.39,-0.80,-0.53,-2.92,-1.95,0.96,20.08,12
12,3,1,1,0,0,0,0,0,0,0,0,38.91,24.69,17.24,-0.40,-0.81,-0.53,-3.10,-0.43,0.44,7.13,12
13,3,1,1,0,0,0,0,0,0,0,0,38.91,24.69,17.19,-0.40,-0.81,-0.53,-3.04,-0.50,0.47,3.11,12
14,3,1,1,0,0,0,0,0,0,0,0,38.91,24.69,17.14,-0.40,-0.81,-0.52,-3.15,-0.48,0.53,2.49,12
15,3,1,1,0,0,0,0,0,0,0,0,38.91,24.69,17.14,-0.39,-0.81,-0.53,-3.22,-0.37,0.58,3.66,12
16,3,1,1,0,0,0,0,0,0,0,0,38.91,24.69,17.19,-0.40,-0.83,-0.53,-3.20,-0.44,0.45,2.49,12
17,3,1,1,0,0,0,0,0,0,0,0,38.91,24.69,17.14,-0.39,-0.81,-0.52,-3.18,-0.39,0.37,2.29,12
18,3,1,1,0,0,0,0,0,0,0,0,38.91,24.69,17.24,-0.42,-0.84,-0.54,-3.09,1.80,0.83,11.76,12
19,3,1,1,0,0,0,0,0,0,0,0,38.91,24.69,17.28,-0.35,-0.81,-0.51,-2.98,1.73,0.22,22.11,12
20,3,1,1,0,0,0,0,0,0,0,0,38.91,24.69,17.19,-0.37,-0.81,-0.53,-3.42,-0.78,0.88,16.80,12
21,3,1,1,0,0,0,0,0,0,0,0,38.91,24.69,17.28,-0.37,-0.81,-0.55,-3.24,-0.71,0.11,13.53,12
22,3,1,1,0,0,0,0,0,0,0,0,38.91,24.69,17.14,-0.43,-0.80,-0.51,-2.64,-0.40,0.89,15.02,12
23,3,1,1,0,0,0,0,0,0,0,0,38.91,24.69,17.24,-0.35,-0.79,-0.53,-3.11,-0.10,0.66,9.21,12
24,3,1,1,0,0,0,0,0,0,0,0,38.91,24.69,17.14,-0.40,-0.85,-0.53,-3.20,-0.27,0.47,14.72,12
25,3,1,1,0,0,0,0,0,0,0,0,38.91,24.69,17.14,-0.42,-0.80,-0.55,-3.00,-0.28,0.66,15.41,12
26,3,1,1,0,0,0,0,0,0,0,0,38.91,24.69,17.09,-0.42,-0.78,-0.53,-2.92,-0.80,-1.83,15.19,12
27,3,1,1,0,0,0,0,0,0,0,0,38.91,24.69,17.19,-0.40,-0.83,-0.52,-2.73,-0.90,0.82,19.30,12
